a_star,inclination_deg,alpha,beta,emission_radius,redshift,emission_mu
0.0,40.0,15.75,26.25,36.65464883888391,1.005037858404355,0.7917669295465743
0.0,40.0,19.25,26.25,38.191008331271505,1.0140719299936254,0.7990349211957073
0.0,40.0,22.75,26.25,39.95741522264467,1.0218775795645008,0.8053159057881338
0.0,40.0,26.25,26.25,41.92509850528631,1.0284687638156313,0.8106094538091719
0.0,40.0,29.75,26.25,44.06739443442027,1.0339306582790184,0.8149759034173769
0.0,40.0,33.25,26.25,46.360375958297595,1.038386470698372,0.8185094709082382
0.0,40.0,36.75,26.25,48.78304876238073,1.0419727046932965,0.8213177132635632
0.0,40.0,40.25,26.25,51.31727073367881,1.0448232770761658,0.8235080004052191
0.0,40.0,43.75,26.25,53.94751927301296,1.0470607794340354,0.825179809423545
0.0,40.0,47.25,26.25,56.66059229062957,1.0487926835480232,0.8264211437869822
0.0,40.0,50.75,26.25,59.445295959367535,1.0501105849304389,0.8273075499670137
0.0,40.0,54.25,26.25,62.292148485645434,1.051091103183705,0.8279025972996066
0.0,40.0,57.75,26.25,65.19311389555335,1.051797545182467,0.8282590683167456
0.0,40.0,61.25,26.25,68.1413704485266,1.0522818033901749,0.8284204063574195
0.0,40.0,64.75,26.25,71.13111329403206,1.0525862057443882,0.8284221685918912
0.0,40.0,68.25,26.25,74.15738845989398,1.0527451836934165,0.8282933603983347
0.0,40.0,71.75,26.25,77.21595432850863,1.05278671083798,0.8280576008922272
0.0,40.0,-71.75,29.75,79.05523963131171,0.9214841039304853,0.7263083482456067
0.0,40.0,-68.25,29.75,76.08631148467474,0.9203402646039623,0.7256168797731413
0.0,40.0,-64.75,29.75,73.1551988172214,0.919211193456496,0.7249226724647658
0.0,40.0,-61.25,29.75,70.26657529173995,0.9181116651219426,0.724236256351419
0.0,40.0,-57.75,29.75,67.4258333725756,0.9170607968259759,0.723571440001344
0.0,40.0,-54.25,29.75,64.63920626779894,0.9160831631050863,0.7229461914151217
0.0,40.0,-50.75,29.75,61.91390839154483,0.9152101466241207,0.7223837181792954
0.0,40.0,-47.25,29.75,59.25829454099355,0.9144815364500297,0.7219137644607604
0.0,40.0,-43.75,29.75,56.68203627000113,0.9139473523087162,0.7215741161118632
0.0,40.0,-40.25,29.75,54.19631019537812,0.9136698094454152,0.721412261332247
0.0,40.0,-36.75,29.75,51.81398769581625,0.9137252295363937,0.7214870678791528
0.0,40.0,-33.25,29.75,49.54980705359345,0.9142055287824098,0.721870201324803
0.0,40.0,-29.75,29.75,47.420497450266566,0.9152186622410269,0.7226468038509001
0.0,40.0,-26.25,29.75,45.4448090979185,0.9168870821221075,0.7239146866592538
0.0,40.0,-22.75,29.75,43.64338734561624,0.919342942948778,0.7257810014979295
0.0,40.0,-19.25,29.75,42.03841499267828,0.9227186235752183,0.7283551825385906
0.0,40.0,-15.75,29.75,40.65294543049232,0.9271314380626297,0.7317371284494814
0.0,40.0,-12.25,29.75,39.50987228357386,0.932662566593304,0.7360004568509767
0.0,40.0,-8.75,29.75,38.63054114265926,0.9393325066832177,0.7411724539564705
0.0,40.0,-5.25,29.75,38.03310832439638,0.9470783893474896,0.7472148436885488
0.0,40.0,-1.75,29.75,37.73086939596167,0.9557409767474254,0.7540116803154496
0.0,40.0,1.75,29.75,37.73086939596167,0.9650689367772449,0.7613707775887879
0.0,40.0,5.25,29.75,38.03310832439638,0.9747435930297883,0.7690418128999602
0.0,40.0,8.75,29.75,38.63054114265926,0.9844198389686014,0.7767482362002958
0.0,40.0,12.25,29.75,39.50987228357386,0.9937721777357078,0.7842244376665456
0.0,40.0,15.75,29.75,40.65294543049232,1.0025330531099403,0.7912477425976399
0.0,40.0,19.25,29.75,42.03841499267828,1.010514729752469,0.7976577275475307
0.0,40.0,22.75,29.75,43.64338734561624,1.017613029272635,0.8033609320520827
0.0,40.0,26.25,29.75,45.4448090979185,1.0237971063849411,0.8083239211484528
0.0,40.0,29.75,29.75,47.420497450266566,1.0290918906055444,0.8125598791812311
0.0,40.0,33.25,29.75,49.54980705359345,1.0335591444328476,0.816113580790222
0.0,40.0,36.75,29.75,51.81398769581625,1.037280923459887,0.8190479455336586
0.0,40.0,40.25,29.75,54.19631019537812,1.0403470320429835,0.8214336264563399
0.0,40.0,43.75,29.75,56.68203627000113,1.0428465554087516,0.8233418254984913
0.0,40.0,47.25,29.75,59.25829454099355,1.0448627891601232,0.8248398676212878
0.0,40.0,50.75,29.75,61.91390839154483,1.0464706660969587,0.8259888436870193
0.0,40.0,54.25,29.75,64.63920626779894,1.0477358499716827,0.8268426632563528
0.0,40.0,57.75,29.75,67.4258333725756,1.0487148455582527,0.8274479877208927
0.0,40.0,61.25,29.75,70.26657529173995,1.0494556650320355,0.8278446630439452
0.0,40.0,64.75,29.75,73.1551988172214,1.0499987493504421,0.828066395276994
0.0,40.0,68.25,29.75,76.08631148467474,1.0503779612062831,0.8281415125534598
0.0,40.0,71.75,29.75,79.05523963131171,1.05062154587304,0.8280937200755645
0.0,40.0,-68.25,33.25,78.19524576722037,0.923151659637138,0.7293823636332181
0.0,40.0,-64.75,33.25,75.36103023682178,0.9222957029888836,0.7288833263359149
0.0,40.0,-61.25,33.25,72.57470047301766,0.9214974990105768,0.7284142406778396
0.0,40.0,-57.75,33.25,69.84192496270491,0.9207781531363378,0.7279907947036457
0.0,40.0,-54.25,33.25,67.16916871006896,0.9201637408619227,0.7276325481131724
0.0,40.0,-50.75,33.25,64.56380431519077,0.9196862722196002,0.7273637253395803
0.0,40.0,-47.25,33.25,62.03423105890126,0.9193847363107327,0.7272140916203883
0.0,40.0,-43.75,33.25,59.58999786256051,0.9193061578822018,0.7272198623376425
0.0,40.0,-40.25,33.25,57.2419222874887,0.9195065390704238,0.7274245545471633
0.0,40.0,-36.75,33.25,55.002193588458525,0.9200514759629087,0.7278796175804919
0.0,40.0,-33.25,33.25,52.88444137419547,0.921016127078981,0.7286445920482739
0.0,40.0,-29.75,33.25,50.90374433838552,0.9224840799694108,0.7297864332196831
0.0,40.0,-26.25,33.25,49.07654567747304,0.9245445396665594,0.7313775269107848
0.0,40.0,-22.75,33.25,47.420435721903985,0.927287210585458,0.7334918652253298
0.0,40.0,-19.25,33.25,45.95376100450748,0.9307943620280931,0.7361989221894556
0.0,40.0,-15.75,33.25,44.69502774446009,0.9351299853230204,0.739555076844747
0.0,40.0,-12.25,33.25,43.66209106374811,0.9403267637412234,0.7435930684975379
0.0,40.0,-8.75,33.25,42.87116198851489,0.9463727376158307,0.7483109094338689
0.0,40.0,-5.25,33.25,42.33571788292228,0.953200732460848,0.7536626874931031
0.0,40.0,-1.75,33.25,42.06545535705499,0.9606842034581397,0.7595542545203551
0.0,40.0,1.75,33.25,42.06545535705499,0.9686424436776011,0.7658463484211687
0.0,40.0,5.25,33.25,42.33571788292228,0.9768558583813818,0.772365973345844
0.0,40.0,8.75,33.25,42.87116198851489,0.9850888669959829,0.7789243250941811
0.0,40.0,12.25,33.25,43.66209106374811,0.9931153720581973,0.7853373267210929
0.0,40.0,15.75,33.25,44.69502774446009,1.0007409822938973,0.7914440619786118
0.0,40.0,19.25,33.25,45.95376100450748,1.0078176340227203,0.7971194134807839
0.0,40.0,22.75,33.25,47.420435721903985,1.0142490361747514,0.8022793896586911
0.0,40.0,26.25,33.25,49.07654567747304,1.0199880563367776,0.806879831220654
0.0,40.0,29.75,33.25,50.90374433838552,1.0250287522630674,0.8109105547778028
0.0,40.0,33.25,33.25,52.88444137419547,1.029396035788826,0.8143873190714916
0.0,40.0,36.75,33.25,55.002193588458525,1.0331353432002097,0.8173435706197109
0.0,40.0,40.25,33.25,57.2419222874887,1.0363037482282218,0.8198231990743187
0.0,40.0,43.75,33.25,59.58999786256051,1.0389631057313946,0.8218748457689431
0.0,40.0,47.25,33.25,62.03423105890126,1.0411752347435619,0.8235478278549327
0.0,40.0,50.75,33.25,64.56380431519077,1.0429988437100883,0.8248894730753342
0.0,40.0,54.25,33.25,67.16916871006896,1.044487796173152,0.8259435607522233
0.0,40.0,57.75,33.25,69.84192496270491,1.045690327571127,0.8267495595865892
0.0,40.0,61.25,33.25,72.57470047301766,1.0466488899028021,0.8273424043076028
0.0,40.0,64.75,33.25,75.36103023682178,1.047400379216358,0.827752606820851
0.0,40.0,68.25,33.25,78.19524576722037,1.0479765733602058,0.828006560059871
0.0,40.0,-64.75,36.75,77.72964770639891,0.9253913263555212,0.7329086113992782
0.0,40.0,-61.25,36.75,75.04526969423112,0.9248656623393137,0.7326405963498736
0.0,40.0,-57.75,36.75,72.4193176380826,0.9244408498824171,0.7324363216616201
0.0,40.0,-54.25,36.75,69.85831748652535,0.9241426941493002,0.7323155095479804
0.0,40.0,-50.75,36.75,67.3696066609084,0.9240018516057975,0.7323017667997708
0.0,40.0,-47.25,36.75,64.96141622062662,0.9240544091246324,0.7324230938837117
0.0,40.0,-43.75,36.75,62.6429476821262,0.924342352902645,0.7327123251394205
0.0,40.0,-40.25,36.75,60.42443671787624,0.9249138052944607,0.7332074034829578
0.0,40.0,-36.75,36.75,58.317192269076045,0.9258228548187499,0.7339513537963807
0.0,40.0,-33.25,36.75,56.33359611366058,0.9271287476907313,0.7349917672993185
0.0,40.0,-29.75,36.75,54.48704400114923,0.9288941595409004,0.7363795648378042
0.0,40.0,-26.25,36.75,52.79180628609934,0.9311822481112197,0.7381667869233236
0.0,40.0,-22.75,36.75,51.262785446754926,0.934052239870843,0.7404031876352769
0.0,40.0,-19.25,36.75,49.915151352898455,0.9375534708733855,0.7431315334671016
0.0,40.0,-15.75,36.75,48.76384496546269,0.9417181233543837,0.7463817598730235
0.0,40.0,-12.25,36.75,47.822959123455504,0.9465533732012028,0.7501645166138873
0.0,40.0,-8.75,36.75,47.10503007517571,0.952034205028523,0.7544650834624261
0.0,40.0,-5.25,36.75,46.6203015545219,0.9580985719264,0.7592390109057359
0.0,40.0,-1.75,36.75,46.37604727437495,0.964646615910494,0.7644109152103288
0.0,40.0,1.75,36.75,46.37604727437495,0.9715451100935124,0.7698774603316599
0.0,40.0,5.25,36.75,46.6203015545219,0.9786371429098508,0.7755146685215687
0.0,40.0,8.75,36.75,47.10503007517571,0.9857556640347545,0.7811885596245552
0.0,40.0,12.25,36.75,47.822959123455504,0.9927383988780328,0.7867671725681803
0.0,40.0,15.75,36.75,48.76384496546269,0.9994412990171585,0.7921316762951253
0.0,40.0,19.25,36.75,49.915151352898455,1.0057482603074615,0.7971846621909511
0.0,40.0,22.75,36.75,51.262785446754926,1.0115760146095505,0.8018546220239948
0.0,40.0,26.25,36.75,52.79180628609934,1.0168743661777093,0.8060966423153259
0.0,40.0,29.75,36.75,54.48704400114923,1.0216228550170086,0.8098901103841584
0.0,40.0,33.25,36.75,56.33359611366058,1.0258253042607246,0.8132345752377199
0.0,40.0,36.75,36.75,58.317192269076045,1.0295036189443578,0.8161448714834447
0.0,40.0,40.25,36.75,60.42443671787624,1.0326918496636515,0.8186463488333809
0.0,40.0,43.75,36.75,62.6429476821262,1.0354311155879101,0.8207707218453376
0.0,40.0,47.25,36.75,64.96141622062662,1.0377656247901197,0.8225527654318306
0.0,40.0,50.75,36.75,67.3696066609084,1.0397397856212502,0.8240278747269116
0.0,40.0,54.25,36.75,69.85831748652535,1.04139626847043,0.8252303933304497
0.0,40.0,57.75,36.75,72.4193176380826,1.0427748250930458,0.8261925652783904
0.0,40.0,61.25,36.75,75.04526969423112,1.0439116713197818,0.8269439558149849
0.0,40.0,64.75,36.75,77.72964770639891,1.0448392643888844,0.8275112080578362
0.0,40.0,-61.25,40.25,77.65927773781802,0.9281698183351452,0.736871361909929
0.0,40.0,-57.75,40.25,75.13779597667765,0.9280015091497136,0.7368616055599254
0.0,40.0,-54.25,40.25,72.68524498707751,0.9279732247739093,0.7369471989348553
0.0,40.0,-50.75,40.25,70.30877921005097,0.9281130732357904,0.7371500933842768
0.0,40.0,-47.25,40.25,68.01630971651255,0.9284531510872648,0.7374955306918421
0.0,40.0,-43.75,40.25,65.81654461536604,0.9290296130566461,0.7380121533774996
0.0,40.0,-40.25,40.25,63.719011730766105,0.9298824814705119,0.7387319197348473
0.0,40.0,-36.75,40.25,61.73405450107914,0.9310550712004103,0.739689721060268
0.0,40.0,-33.25,40.25,59.87278969610204,0.9325928840363938,0.7409225819317213
0.0,40.0,-29.75,40.25,58.1470141456677,0.9345418206311549,0.742468314331742
0.0,40.0,-26.25,40.25,56.56904729321767,0.9369455828235937,0.7443635105317623
0.0,40.0,-22.75,40.25,55.15149764098501,0.9398422120316695,0.7466408170414397
0.0,40.0,-19.25,40.25,53.906946084453295,0.9432598480277428,0.7493255344450371
0.0,40.0,-15.75,40.25,52.84754708968939,0.9472119981920724,0.7524317565822145
0.0,40.0,-12.25,40.25,51.98456096460488,0.951692859189665,0.755958467246537
0.0,40.0,-8.75,40.25,51.327845297705665,0.9566734694560974,0.7598862138270563
0.0,40.0,-5.25,40.25,50.885348244969926,0.9620995963612081,0.7641750987482214
0.0,40.0,-1.75,40.25,50.66265699528856,0.9678921737753489,0.7687647804745518
0.0,40.0,1.75,40.25,50.66265699528856,0.9739507455235887,0.7735769038765393
0.0,40.0,5.25,40.25,50.885348244969926,0.9801597793645558,0.7785199152123297
0.0,40.0,8.75,40.25,51.327845297705665,0.9863970543512185,0.7834956721306946
0.0,40.0,12.25,40.25,51.98456096460488,0.9925428171758562,0.788406826323877
0.0,40.0,15.75,40.25,52.84754708968939,0.9984882397613893,0.7931637918484228
0.0,40.0,19.25,40.25,53.906946084453295,1.0041419450530251,0.7976902665885626
0.0,40.0,22.75,40.25,55.15149764098501,1.0094338946625325,0.8019266832364401
0.0,40.0,26.25,40.25,56.56904729321767,1.0143165473107605,0.8058314589320689
0.0,40.0,29.75,40.25,58.1470141456677,1.0187637034090284,0.8093803325587076
0.0,40.0,33.25,40.25,59.87278969610204,1.0227677369477493,0.8125643304246118
0.0,40.0,36.75,40.25,61.73405450107914,1.02633597281512,0.8153869657429994
0.0,40.0,40.25,40.25,63.719011730766105,1.0294868588346398,0.8178612015209026
0.0,40.0,43.75,40.25,65.81654461536604,1.0322463937317923,0.8200065672263002
0.0,40.0,47.25,40.25,68.01630971651255,1.0346450758102836,0.8218466579265109
0.0,40.0,50.75,40.25,70.30877921005097,1.0367154760991915,0.8234071171469131
0.0,40.0,54.25,40.25,72.68524498707751,1.0384904285745948,0.8247141103076171
0.0,40.0,57.75,40.25,75.13779597667765,1.0400017661768373,0.8257932381083984
0.0,40.0,61.25,40.25,77.65927773781802,1.0412795043223668,0.8266688178411163
0.0,40.0,-57.75,43.75,77.97910257683318,0.9314273208171927,0.7412322544761007
0.0,40.0,-54.25,43.75,75.63088527208023,0.9316254032332806,0.7414939699591537
0.0,40.0,-50.75,43.75,73.36155410285679,0.9319952053896079,0.7418774499110041
0.0,40.0,-47.25,43.75,71.17860167486398,0.9325644587156792,0.742404759983265
0.0,40.0,-43.75,43.75,69.09015996217671,0.9333634851132027,0.7431002001281566
0.0,40.0,-40.25,43.75,67.10499485436843,0.934424784606317,0.7439900228886459
0.0,40.0,-36.75,43.75,65.2324750889132,0.9357823037242072,0.7451018984953797
0.0,40.0,-33.25,43.75,63.48250755351618,0.9374703028745093,0.7464640591267655
0.0,40.0,-29.75,43.75,61.86543103995157,0.9395217538628755,0.7481040587238957
0.0,40.0,-26.25,43.75,60.391860822655104,0.9419662327018217,0.7500471145833926
0.0,40.0,-22.75,43.75,59.07247911387553,0.9448273371375565,0.7523140411485582
0.0,40.0,-19.25,43.75,57.91777004079007,0.948119753314641,0.7549188677884229
0.0,40.0,-15.75,43.75,56.937704400494916,0.9518462176837954,0.757866325650271
0.0,40.0,-12.25,43.75,56.14138683189446,0.9559947458594128,0.7611494997905707
0.0,40.0,-8.75,43.75,55.53668704029933,0.9605365961491446,0.7647480224810604
0.0,40.0,-5.25,43.75,55.12988405976767,0.9654254549578741,0.7686272132509562
0.0,40.0,-1.75,43.75,54.9253572231316,0.9705982364872426,0.7727385046042341
0.0,40.0,1.75,43.75,54.9253572231316,0.975977668001714,0.7770213208178285
0.0,40.0,5.25,43.75,55.12988405976767,0.9814765174714382,0.7814063288068598
0.0,40.0,8.75,43.75,55.53668704029933,0.9870029912093714,0.7858197061271132
0.0,40.0,12.25,43.75,56.14138683189446,0.9924665833149788,0.7901878610953613
0.0,40.0,15.75,43.75,56.937704400494916,0.9977835757338578,0.7944419574158711
0.0,40.0,19.25,43.75,57.91777004079007,1.0028814914155189,0.7985216607697031
0.0,40.0,22.75,43.75,59.07247911387553,1.0077020523347537,0.8023777186236114
0.0,40.0,26.25,43.75,60.391860822655104,1.012202504501638,0.8059732308003665
0.0,40.0,29.75,43.75,61.86543103995157,1.0163554532156465,0.8092836983610304
0.0,40.0,33.25,43.75,63.48250755351618,1.0201475421154311,0.8122961045920335
0.0,40.0,36.75,43.75,65.2324750889132,1.0235773887600643,0.8150073500928698
0.0,40.0,40.25,43.75,67.10499485436843,1.026653174245779,0.8174223663466113
0.0,40.0,43.75,43.75,69.09015996217671,1.0293902084037014,0.8195521702694206
0.0,40.0,47.25,43.75,71.17860167486398,1.0318086927782015,0.82141205120084
0.0,40.0,50.75,43.75,73.36155410285679,1.0339318069418857,0.8230199982576817
0.0,40.0,54.25,43.75,75.63088527208023,1.0357841663767158,0.8243954178170775
0.0,40.0,57.75,43.75,77.97910257683318,1.0373906458265236,0.8255581407079322
0.0,40.0,-54.25,47.25,78.67842196457144,0.9350824423799989,0.7459336127728755
0.0,40.0,-50.75,47.25,76.5107403759388,0.9356376285894692,0.7464652136500832
0.0,40.0,-47.25,47.25,74.4308952068064,0.9363863505200658,0.7471376221732383
0.0,40.0,-43.75,47.25,72.44640683677251,0.9373535372487108,0.7479710305740824
0.0,40.0,-40.25,47.25,70.56527439921688,0.9385651047813846,0.7489866030868596
0.0,40.0,-36.75,47.25,68.79592954341746,0.940047212072041,0.7502059117415149
0.0,40.0,-33.25,47.25,67.14716238255872,0.941825232625051,0.7516501388423705
0.0,40.0,-29.75,47.25,65.62801463615101,0.9439224195445919,0.7533390259270553
0.0,40.0,-26.25,47.25,64.24763644155044,0.9463582735061652,0.7552895698607098
0.0,40.0,-22.75,47.25,63.01510525545968,0.9491466697778579,0.7575145054171342
0.0,40.0,-19.25,47.25,61.93920842858484,0.9522938610399817,0.7600206637240877
0.0,40.0,-15.75,47.25,61.028195586445975,0.9557965403366038,0.762807348668854
0.0,40.0,-12.25,47.25,60.28951149448192,0.9596402081433,0.7658649294637195
0.0,40.0,-8.75,47.25,59.72952543388733,0.963798121497203,0.7691738747446247
0.0,40.0,-5.25,47.25,59.35327676764956,0.9682310894309838,0.7727044516100922
0.0,40.0,-1.75,47.25,59.164258334915715,0.9728883048276522,0.7764172574592978
0.0,40.0,1.75,47.25,59.164258334915715,0.9777092689500329,0.780264646438726
0.0,40.0,5.25,47.25,59.35327676764956,0.9826266924932332,0.7841929760865674
0.0,40.0,8.75,47.25,59.72952543388733,0.9875700855949581,0.7881454553355435
0.0,40.0,12.25,47.25,60.28951149448192,0.9924696236870747,0.7920652676804918
0.0,40.0,15.75,47.25,61.028195586445975,0.9972598318437789,0.7958985999204367
0.0,40.0,19.25,47.25,61.93920842858484,1.0018826785026227,0.7995972350989049
0.0,40.0,22.75,47.25,63.01510525545968,1.0062897931767827,0.8031204652101109
0.0,40.0,26.25,47.25,64.24763644155044,1.0104436850095904,0.8064362066512775
0.0,40.0,29.75,47.25,65.62801463615101,1.0143179970353753,0.8095213293435428
0.0,40.0,33.25,47.25,67.14716238255872,1.0178969517433296,0.8123613156685232
0.0,40.0,36.75,47.25,68.79592954341746,1.021174210550674,0.8149494193855236
0.0,40.0,40.25,47.25,70.56527439921688,1.0241513848390793,0.8172855168699207
0.0,40.0,43.75,47.25,72.44640683677251,1.0268364115515314,0.8193748233281636
0.0,40.0,47.25,47.25,74.4308952068064,1.0292419594615152,0.8212266120772789
0.0,40.0,50.75,47.25,76.5107403759388,1.031383978674083,0.8228530346271792
0.0,40.0,54.25,47.25,78.67842196457144,1.0332804561752444,0.8242680952501341
0.0,40.0,-50.75,50.75,79.74147341103995,0.9390396831753521,0.7509040505653379
0.0,40.0,-47.25,50.75,77.75835332125253,0.9399263881271326,0.75169031614716
0.0,40.0,-43.75,50.75,75.87067041181048,0.9410176554216795,0.7526280515684318
0.0,40.0,-40.25,50.75,74.085683542524,0.9423338520132336,0.7537340697663077
0.0,40.0,-36.75,50.75,72.41095096491387,0.9438948497998633,0.7550249538380289
0.0,40.0,-33.25,50.75,70.85425471986063,0.9457191503191124,0.7565163675499724
0.0,40.0,-29.75,50.75,69.42350008184981,0.9478228190457473,0.7582222040399601
0.0,40.0,-26.25,50.75,68.12658854483016,0.9502182554826909,0.7601535910275802
0.0,40.0,-22.75,50.75,66.97126459351139,0.9529128568874481,0.7623177967630806
0.0,40.0,-19.25,50.75,65.96493918042445,0.9559076702801907,0.7647171080678574
0.0,40.0,-15.75,50.75,65.11449528055478,0.959196162808963,0.7673477865565246
0.0,40.0,-12.25,50.75,64.42608439192912,0.9627632677038048,0.7701992286652516
0.0,40.0,-8.75,50.75,63.904925408887,0.9665848705143351,0.7732534669979025
0.0,40.0,-5.25,50.75,63.55511944437558,0.9706278801735904,0.7764851357710116
0.0,40.0,-1.75,50.75,63.37949472820406,0.9748509767685909,0.7798619842773031
0.0,40.0,1.75,50.75,63.37949472820406,0.97920604665385,0.7833459562107803
0.0,40.0,5.25,50.75,63.55511944437558,0.983640218190824,0.7868947760238786
0.0,40.0,8.75,50.75,63.904925408887,0.9880983184236035,0.7904639041673449
0.0,40.0,12.25,50.75,64.42608439192912,0.9925255038738837,0.7940086656374565
0.0,40.0,15.75,50.75,65.11449528055478,0.996869794073062,0.7974863324378957
0.0,40.0,19.25,50.75,65.96493918042445,1.0010842598909324,0.8008579530820714
0.0,40.0,22.75,50.75,66.97126459351139,1.0051286828067698,0.8040897731649935
0.0,40.0,26.25,50.75,68.12658854483016,1.0089705889709528,0.807154158554738
0.0,40.0,29.75,50.75,69.42350008184981,1.0125856523862704,0.810030007406376
0.0,40.0,33.25,50.75,70.85425471986063,1.0159575368596143,0.8127026983758435
0.0,40.0,36.75,50.75,72.41095096491387,1.0190772959766001,0.8151636684057129
0.0,40.0,40.25,50.75,74.085683542524,1.0219424713389549,0.8174097283502146
0.0,40.0,43.75,50.75,75.87067041181048,1.0245560263348064,0.819442229782095
0.0,40.0,47.25,50.75,77.75835332125253,1.0269252328124447,0.8212661785678824
0.0,40.0,50.75,50.75,79.74147341103995,1.0290605998358964,0.8228893693619076
0.0,40.0,-43.75,54.25,79.35067480539023,0.9443781008669903,0.7570800308766082
0.0,40.0,-40.25,54.25,77.65448189027444,0.945763534405527,0.7582487249716293
0.0,40.0,-36.75,54.25,76.06653218054443,0.9473691885675162,0.7595839260569502
0.0,40.0,-33.25,54.25,74.59371077488692,0.949208329640499,0.7610970455393322
0.0,40.0,-29.75,54.25,73.24293624652384,0.9512917663379437,0.7627976482513901
0.0,40.0,-26.25,54.25,72.02105042120428,0.9536269382432817,0.7646927079363689
0.0,40.0,-22.75,54.25,70.93469046901261,0.9562169717869015,0.7667858250006362
0.0,40.0,-19.25,54.25,69.99014598143344,0.9590597748455927,0.7690764651535353
0.0,40.0,-15.75,54.25,69.19320603974701,0.9621472596972809,0.7715592893033726
0.0,40.0,-12.25,54.25,68.54900289887168,0.9654647944033663,0.7742236578926168
0.0,40.0,-8.75,54.25,68.06186067140719,0.9689909807142816,0.7770533914573183
0.0,40.0,-5.25,54.25,67.73515830407729,0.9726978379899579,0.7800268569178402
0.0,40.0,-1.75,54.25,67.57121641557417,0.9765514368653504,0.7831174195435349
0.0,40.0,1.75,54.25,67.57121641557417,0.9805129763289031,0.7862942625084847
0.0,40.0,5.25,54.25,67.73515830407729,0.9845402414821693,0.7895235293824068
0.0,40.0,8.75,54.25,68.06186067140719,0.9885893269091427,0.7927697001544805
0.0,40.0,12.25,54.25,68.54900289887168,0.9926164732143088,0.7959970795738539
0.0,40.0,15.75,54.25,69.19320603974701,0.996579850137374,0.7991712631889409
0.0,40.0,19.25,54.25,69.99014598143344,1.0004411315071833,0.8022604525746297
0.0,40.0,22.75,54.25,70.93469046901261,1.0041667417561033,0.8052365166420087
0.0,40.0,26.25,54.25,72.02105042120428,1.0077287026399613,0.8080757365207377
0.0,40.0,29.75,54.25,73.24293624652384,1.0111050616710968,0.8107592123359117
0.0,40.0,33.25,54.25,74.59371077488692,1.01427993083747,0.8132729503149315
0.0,40.0,36.75,54.25,76.06653218054443,1.0172431986652706,0.8156076764173017
0.0,40.0,40.25,54.25,77.65448189027444,1.019989998004853,0.8177584431367719
0.0,40.0,43.75,54.25,79.35067480539023,1.0225200164522528,0.8197240966482903
0.0,40.0,-36.75,57.75,79.75364189460612,0.9505113012738244,0.763907435651197
0.0,40.0,-33.25,57.75,78.35736621782837,0.9523429632381823,0.7654238425786986
0.0,40.0,-29.75,57.75,77.07915758306098,0.9543883685728688,0.7671040542656913
0.0,40.0,-26.25,57.75,75.92495985197007,0.9566515212402678,0.7689521244780988
0.0,40.0,-22.75,57.75,74.90048831117933,0.9591327700600917,0.7709692183313137
0.0,40.0,-19.25,57.75,74.01111415418654,0.9618282028717776,0.773153096083933
0.0,40.0,-15.75,57.75,73.2617436353398,0.9647291586786395,0.7754976849475157
0.0,40.0,-12.25,57.75,72.65669693083572,0.9678219214580049,0.7779927927647102
0.0,40.0,-8.75,57.75,72.19959292642463,0.9710876543979813,0.7806240116512829
0.0,40.0,-5.25,57.75,71.8932463402134,0.9745026183993292,0.7833728515570967
0.0,40.0,-1.75,57.75,71.73958368338336,0.9780386946919468,0.7862171227577589
0.0,40.0,1.75,57.75,71.73958368338336,0.9816642002344951,0.7891315621880949
0.0,40.0,5.25,57.75,71.8932463402134,0.9853449509194611,0.792088671077189
0.0,40.0,8.75,57.75,72.19959292642463,0.9890454971988387,0.7950597046850895
0.0,40.0,12.25,57.75,72.65669693083572,0.992730435186765,0.7980157367896427
0.0,40.0,15.75,57.75,73.2617436353398,0.9963656878754926,0.8009287138857698
0.0,40.0,19.25,57.75,74.01111415418654,0.9999196572948437,0.8037724164922988
0.0,40.0,22.75,57.75,74.90048831117933,1.0033641676134402,0.8065232595046437
0.0,40.0,26.25,57.75,75.92495985197007,1.0066751472847293,0.8091608866730484
0.0,40.0,29.75,57.75,77.07915758306098,1.0098330298492681,0.8116685375023356
0.0,40.0,33.25,57.75,78.35736621782837,1.0128228826392391,0.8140331924597549
0.0,40.0,36.75,57.75,79.75364189460612,1.0156342961317706,0.8162455193091085
0.0,40.0,-26.25,61.25,79.83348159649393,0.9593478484354784,0.7729698276285699
0.0,40.0,-22.75,61.25,78.86479721721916,0.9617202094513119,0.7749094428849371
0.0,40.0,-19.25,61.25,78.02494768102085,0.9642752053648894,0.7769905778630641
0.0,40.0,-15.75,61.25,77.31812085773824,0.9670041678897302,0.7792069423759342
0.0,40.0,-12.25,61.25,76.74798324632201,0.9698944926756172,0.7815490202285914
0.0,40.0,-8.75,61.25,76.31759120122909,0.9729296548637549,0.7840040509128429
0.0,40.0,-5.25,61.25,76.02931261797866,0.9760894257268143,0.7865561748216834
0.0,40.0,-1.75,61.25,75.88476354299374,0.9793502984393447,0.7891867506929192
0.0,40.0,1.75,61.25,75.88476354299374,0.982686111307455,0.7918748382163505
0.0,40.0,5.25,61.25,76.02931261797866,0.9860688362136649,0.794597822167333
0.0,40.0,8.75,61.25,76.31759120122909,0.9894694818378554,0.7973321381843816
0.0,40.0,12.25,61.25,76.74798324632201,0.992859048385623,0.8000540495391791
0.0,40.0,15.75,61.25,77.31812085773824,0.9962094653980869,0.8027404196124679
