group_id,replicate_index,status,failure_cause,epoch_count,spin_true,single_epoch_mean_spin,joint_spin_mean,single_epoch_mean_bias,joint_bias,single_epoch_mean_abs_bias,joint_abs_bias,single_epoch_mean_width_68,joint_width_68,single_epoch_mean_width_95,joint_width_95,single_epoch_coverage_68,joint_coverage_68,single_epoch_coverage_95,joint_coverage_95,joint_width_reduction_fraction,runtime_s,noise_seed
multi_664c5f666404,12,COMPLETED,,2,-0.5,0.7426860510834814,0.5706234160248902,1.2426860510834814,1.0706234160248902,1.2426860510834814,1.0706234160248902,0.051392954689748416,0.008237697084257034,0.06089652648699734,0.01695619084716593,0.0,0.0,0.0,0.0,0.8397115492972378,4.6220816999993986,924116535
multi_664c5f666404,13,COMPLETED,,2,-0.5,0.7388657053981338,0.7437471860708229,1.2388657053981338,1.243747186070823,1.2388657053981338,1.243747186070823,0.050928362893659596,0.08793839368327294,0.060003845904474606,0.09383184698290381,0.0,0.0,0.0,0.0,-0.7267076475026644,4.662712100005592,131028144
multi_664c5f666404,14,COMPLETED,,2,-0.5,0.7405947260712431,0.732472946745724,1.240594726071243,1.232472946745724,1.240594726071243,1.232472946745724,0.04926218194892695,0.00717226741263155,0.05823679261519965,0.08705806942881866,0.0,0.0,0.0,0.0,0.8544062173277776,4.626416999999492,1649340306
multi_664c5f666404,15,COMPLETED,,2,-0.5,0.7370029836561149,0.7221274590068907,1.237002983656115,1.2221274590068907,1.237002983656115,1.2221274590068907,0.05087311974227282,0.006819355551878847,0.05987494278314204,0.08156508602486778,0.0,0.0,0.0,0.0,0.8659536590948966,4.632545899999968,3091814663
multi_664c5f666404,16,COMPLETED,,2,-0.5,0.7137137248689747,0.6305602079269012,1.2137137248689747,1.130560207926901,1.2137137248689747,1.130560207926901,0.010083100356571895,0.15579283260183208,0.09756659708078536,0.1648320214335779,0.0,0.0,0.0,0.0,-14.45088584785239,4.646405200001027,262087376
multi_664c5f666404,17,COMPLETED,,2,-0.5,0.7234380443731535,0.7266207294218802,1.2234380443731534,1.2266207294218803,1.2234380443731534,1.2266207294218803,0.010113239424629272,0.006886828366428621,0.0935820183404768,0.013568241147663085,0.0,0.0,0.0,0.0,0.3190284460529247,4.623683099998743,2777164886
multi_664c5f666404,18,COMPLETED,,2,-0.5,0.7492439690787627,0.7424224207192376,1.2492439690787627,1.2424224207192376,1.2492439690787627,1.2424224207192376,0.051863067050668454,0.08952814417754207,0.21878741871240187,0.09433502608729127,0.0,0.0,0.0,0.0,-0.7262408351221519,4.584594600004493,1105188685
multi_664c5f666404,19,COMPLETED,,2,-0.5,0.7313057564123153,0.7310605041722019,1.2313057564123153,1.231060504172202,1.2313057564123153,1.231060504172202,0.010655004750324215,0.007589990364368804,0.059045138362961325,0.09993566608341675,0.0,0.0,0.0,0.0,0.28765959826176035,4.619866799999727,2524460976
multi_664c5f666404,20,COMPLETED,,2,-0.5,0.746440235626342,0.7434916370783488,1.246440235626342,1.2434916370783489,1.246440235626342,1.2434916370783489,0.04889785072432695,0.08767846649076505,0.057203337732641246,0.0929803328155977,0.0,0.0,0.0,0.0,-0.793094485585325,4.585042500002601,4247753130
multi_664c5f666404,21,COMPLETED,,2,-0.5,0.737087058663646,0.7139648315842853,1.237087058663646,1.2139648315842853,1.237087058663646,1.2139648315842853,0.05268379564622083,0.0072025688513959185,0.061044100408408686,0.1714787423950731,0.0,0.0,0.0,0.0,0.8632868273242461,4.602569900001981,3074338581
